Timestamp;Google_Volume;Google_Price;GS_Volume;GS_Price;PuG_Volume;PuG_Price;NFLX_Volume;NFLX_Price;TSLA_Volume;TSLA_Price;;;;
19-06-2020 19:00;668400;1434,67;152100;203,87;4078500;120,07;406500;451,66;367700;1000,61;;;;
19-06-2020 18:55;795700;1432,32;102700;203,28;702700;119,92;346000;451,15;277100;999,9;;;;
19-06-2020 18:50;578300;1432,42;146200;203,18;792400;119,89;435300;451,1;321800;998,96;;;;
19-06-2020 18:45;529100;1431,03;180100;202,81;867300;119,87;470900;450,21;281100;998,95;;;;
19-06-2020 18:40;773600;1427,75;196500;202,46;694500;119,77;410800;449,79;770600;998;;;;
19-06-2020 18:35;716200;1427,25;185700;202,71;732200;119,64;402400;449,21;905100;998,22;;;;
19-06-2020 18:30;850800;1427,34;244700;202,63;869700;119,8;349700;448,38;1046700;996,22;;;;
19-06-2020 18:25;902600;1423,61;385300;201,87;1190300;119,62;774300;447,01;1101000;995,95;;;;
19-06-2020 18:20;1440700;1422,54;372900;202,02;1936300;119,51;994000;446,11;1261000;995,04;;;;
19-06-2020 18:15;727600;1428,01;326900;203,45;1681600;119,75;432200;447,92;710100;998,12;;;;
19-06-2020 18:10;427900;1430,67;143900;203,81;1017000;120,02;299900;448,89;744000;1000,7;;;;
19-06-2020 18:05;368600;1432,16;119100;203,83;845100;120,05;205800;448,88;440400;999,49;;;;
19-06-2020 18:00;569600;1431,23;101300;204,33;758400;120,13;216600;448,86;354900;1001,5;;;;
19-06-2020 17:55;455500;1431,72;103000;204,59;853100;120,36;224000;449,22;393900;1002,2;;;;
19-06-2020 17:50;242800;1432,86;133100;204,44;741500;120,64;162400;448,86;765700;1001,55;;;;
19-06-2020 17:45;380100;1432,5;110100;203,83;776600;120,68;160700;448,36;588600;1000,38;;;;
19-06-2020 17:40;428700;1433,08;135900;203,71;1355800;120,8;316200;448,47;751000;1000,65;;;;
19-06-2020 17:35;332100;1435,3;99700;203,85;1223500;121,36;348800;448,82;489600;1003,05;;;;
19-06-2020 17:30;630100;1435,77;152100;204,31;1430000;121,24;550700;449,1;691800;1005,17;;;;
19-06-2020 17:25;617600;1435,77;160800;204,16;1546700;121,19;334400;449,05;658700;1005,14;;;;
19-06-2020 17:20;639000;1436,36;185100;204,07;1686300;121,19;251200;449,08;464000;1005,43;;;;
19-06-2020 17:15;382000;1438,93;106000;204,71;891000;121,4;140800;449,78;378900;1007;;;;
19-06-2020 17:10;245100;1438,38;69700;204,42;554200;121,27;151700;449,6;374900;1006,79;;;;
19-06-2020 17:05;259400;1438,66;102900;204,4;609900;121,3;106600;449,35;467000;1006,44;;;;
19-06-2020 17:00;191400;1438,09;146000;203,99;855100;121,21;180700;449,16;508100;1007,65;;;;
19-06-2020 16:55;205200;1437,09;139600;204,86;932900;121,39;204400;449,03;476600;1007,42;;;;
19-06-2020 16:50;308800;1437,35;193900;204,44;1009800;121,23;184100;448,88;415700;1006,84;;;;
19-06-2020 16:45;444300;1437,28;138700;203,87;927400;121,27;212300;448,38;426000;1006,5;;;;
19-06-2020 16:40;480100;1440,18;127400;203,83;643400;121,12;191600;448,84;400700;1006,95;;;;
19-06-2020 16:35;337300;1440,31;165900;204,13;826200;121,33;213100;449,3;653800;1006,68;;;;
19-06-2020 16:30;437200;1441,03;108700;204,34;814900;121,57;269600;449,11;548600;1008,55;;;;
19-06-2020 16:25;276000;1441,73;131800;204,47;808100;121,78;276000;449,84;341500;1006,85;;;;
19-06-2020 16:20;310000;1443,07;130300;204,65;1041800;121,7;205100;450,46;405400;1006,45;;;;
19-06-2020 16:15;365000;1444,61;142400;204,62;684900;121,43;254300;452,07;283100;1006,49;;;;
19-06-2020 16:10;279000;1441,7;247300;204,61;743500;121,41;213100;451,38;743700;1007,42;;;;
19-06-2020 16:05;272500;1438,45;193300;204,71;828900;121,23;237300;450,82;517100;1008,74;;;;
19-06-2020 16:00;341300;1441,58;258100;204,42;743000;121,17;249400;451,06;529900;1006,35;;;;
19-06-2020 15:55;530900;1443;208900;204,82;891000;121,22;417600;452,27;633600;1008,41;;;;
19-06-2020 15:50;515000;1441,55;244700;204,73;1307800;121,32;755600;452,25;736800;1008,27;;;;
19-06-2020 15:45;657800;1439,2;281800;204,81;936900;120,99;380400;450,55;1097100;1009,31;;;;
19-06-2020 15:40;809600;1442;278200;205,83;670700;120,93;438500;448,49;797300;1009,98;;;;
19-06-2020 15:35;1159000;1440,32;259900;206,44;870400;120,55;471900;448,22;1171200;1010;;;;
18-06-2020 22:05;8100;1433;12700;204;86300;119,95;30400;450,85;5000;1003,33;;;;
18-06-2020 22:00;2314200;1434,14;669500;203,92;4170800;119,28;1764100;449,71;3184400;1004,03;;;;
18-06-2020 21:55;1972000;1433,46;390700;204,06;1738000;119,08;945800;450;1450400;1001,33;;;;
18-06-2020 21:50;531800;1432,69;286500;203,47;1877800;118,89;518000;449,19;688900;1000,94;;;;
18-06-2020 21:45;447600;1432,8;240000;203,59;1413100;118,88;421400;448,97;434100;1001;;;;
18-06-2020 21:40;460400;1434,73;206800;203,97;1269500;119,04;333100;448,78;292500;1000,66;;;;
18-06-2020 21:35;528000;1430,76;226600;203,77;1375200;118,98;380000;448,24;451600;1001,94;;;;
18-06-2020 21:30;573600;1429,35;158600;203,48;1796800;118,92;202200;446,85;604800;1002,39;;;;
18-06-2020 21:25;356000;1426,75;200800;203,51;1136500;118,84;140700;446,76;304000;999,72;;;;
18-06-2020 21:20;734600;1427,54;209700;203,04;1761500;118,93;164800;446,51;440000;999,13;;;;
18-06-2020 21:15;416200;1428,03;147400;202,85;1215100;118,79;259100;445,78;506600;997,9;;;;
18-06-2020 21:10;311200;1427,85;163400;203,25;898600;118,94;260000;446,08;487700;998,21;;;;
18-06-2020 21:05;1246500;1427,44;198600;203,12;1289000;118,9;253900;445,48;536000;997,3;;;;
18-06-2020 21:00;401000;1428,54;172900;203,02;1066700;118,88;334300;445,78;440400;999,26;;;;
18-06-2020 20:55;515200;1430,96;107000;203,39;673300;119,06;324200;446,63;341200;1000,5;;;;
18-06-2020 20:50;588800;1431,09;111400;203,33;863100;119,1;227200;446,6;323400;998,01;;;;
18-06-2020 20:45;575100;1431,87;228600;203,54;1128600;119,25;317200;446,57;344800;998,8;;;;
18-06-2020 20:40;617200;1432,6;243700;203,79;909000;119,54;290900;446,82;349200;998,93;;;;
18-06-2020 20:35;1294500;1433,41;274100;203,61;1316100;119,53;431500;446,42;1201400;999,89;;;;
18-06-2020 20:30;392700;1433,27;202300;203,36;808100;119,45;189000;445,96;482100;997,75;;;;
18-06-2020 20:25;525500;1433,08;138200;203,61;905900;119,46;213600;445,85;986000;999;;;;
18-06-2020 20:20;881800;1432,85;151900;203,4;1149600;119,41;330300;445,68;568800;999,19;;;;
18-06-2020 20:15;1285100;1433,04;117100;203,42;739400;119,52;241900;445,5;633100;999,11;;;;
18-06-2020 20:10;1022300;1434,7;137400;203,42;804400;119,55;268200;445,42;564700;999,72;;;;
18-06-2020 20:05;1228000;1436,18;179000;203,73;1157000;119,62;389100;445,87;574800;1000,4;;;;
18-06-2020 20:00;308600;1438,51;90700;204,16;701800;119,86;250700;447,01;253000;1003,61;;;;
18-06-2020 19:55;473500;1439,09;63600;204,28;644500;119,89;311300;447,65;251800;1001,64;;;;
18-06-2020 19:50;474100;1439,63;91700;204,01;1158400;119,89;264000;447,85;416700;1002,15;;;;
18-06-2020 19:45;282500;1439,59;60600;204,1;985600;119,92;199200;448,62;305500;1003,82;;;;
18-06-2020 19:40;434400;1439,76;86400;204,23;785100;119,87;215800;448,39;341500;1004,85;;;;
18-06-2020 19:35;876000;1437,8;91800;204,22;474700;119,82;347100;447,8;328300;1004,8;;;;
18-06-2020 19:30;459000;1437,47;113000;204,21;499900;119,58;300100;446,74;442000;1002,42;;;;
18-06-2020 19:25;722400;1436,4;86700;203,99;497100;119,54;292400;446,73;445200;1001,91;;;;
18-06-2020 19:20;637800;1436,62;108700;204,34;696600;119,7;295100;446,67;367700;1002,14;;;;
18-06-2020 19:15;401900;1435,22;108900;204,52;536400;119,7;153800;446,71;424100;1003,02;;;;
18-06-2020 19:10;1118500;1436;104400;204,43;909800;119,73;350600;446,5;493700;1004,88;;;;
18-06-2020 19:05;706900;1435,29;112200;204,42;519700;119,52;469900;446,69;578300;1003,82;;;;
18-06-2020 19:00;523900;1435,11;96100;204,5;682400;119,65;320900;446,94;252000;1001,15;;;;
18-06-2020 18:55;537900;1435,7;104000;204,76;826700;119,67;391700;446,47;200600;1000,08;;;;
18-06-2020 18:50;380600;1435;82800;204,63;462700;119,3;508800;446,79;291900;1001;;;;
18-06-2020 18:45;561700;1435;86300;204,59;1021400;119,18;339100;445,77;324300;1000,68;;;;
18-06-2020 18:40;473800;1435,98;134900;204,56;642500;118,91;413800;445,53;452800;1001,69;;;;
18-06-2020 18:35;309100;1434,92;97700;204,82;666200;118,94;402300;445,22;503000;1002,2;;;;
18-06-2020 18:30;418200;1437,11;77600;205,07;545700;118,83;312300;445,35;650900;1002,46;;;;
18-06-2020 18:25;773600;1434,92;119400;204,96;528000;118,71;620600;445,86;372400;1001,7;;;;
18-06-2020 18:20;575300;1432,73;111200;204,81;447900;118,54;609400;444,81;403500;998,25;;;;
18-06-2020 18:15;472800;1434,3;97200;204,75;410300;118,59;393500;444,31;296100;998,48;;;;
18-06-2020 18:10;345100;1433,66;131100;204,41;508600;118,71;308500;444,5;919900;999,32;;;;
18-06-2020 18:05;389900;1433,87;113100;203,89;667400;118,58;510000;444,25;827300;997,83;;;;
18-06-2020 18:00;514900;1434,04;123900;204,11;710900;118,65;442300;444,26;637600;995,25;;;;
18-06-2020 17:55;503900;1434,19;149800;203,8;823500;118,59;429400;444,47;785400;999,9;;;;
18-06-2020 17:50;603900;1436,62;177600;204,19;813700;118,65;479800;445,15;696500;1002,88;;;;
18-06-2020 17:45;438600;1434,46;142300;204,28;769500;118,56;380500;444,92;905900;999;;;;
18-06-2020 17:40;735100;1434,23;115500;204,14;937100;118,74;341300;444,7;763600;1000,95;;;;
18-06-2020 17:35;649700;1436,22;117800;204,99;611000;118,75;529900;444,76;887500;1002,32;;;;
18-06-2020 17:30;900500;1435,93;184400;204,78;697300;118,62;374100;445,25;1160600;1004,82;;;;
18-06-2020 17:25;330000;1437,18;106600;204,7;823600;118,62;351100;445,2;973800;1002,58;;;;
18-06-2020 17:20;1221400;1438,82;165900;204,97;717200;118,68;398500;445,59;447800;1003,55;;;;
18-06-2020 17:15;443900;1440,83;92700;205,49;779400;118,72;339800;445,87;590500;1007,28;;;;
18-06-2020 17:10;1805100;1440,87;73000;205,25;598400;118,68;769400;445,17;672400;1007,66;;;;
18-06-2020 17:05;653600;1440,4;106200;205,98;898400;118,49;538000;445,1;559100;1006,13;;;;
18-06-2020 17:00;634900;1440,56;134800;206,29;1550000;118,45;747200;445,79;709000;1007,98;;;;
18-06-2020 16:55;713400;1434,17;145300;205,39;1195700;118,13;666000;444,99;1194800;1007,5;;;;
18-06-2020 16:50;623500;1434,97;167800;205,92;753900;118,29;340500;445,55;865300;1008,97;;;;
18-06-2020 16:45;755400;1438,51;116400;206,17;940100;118,05;317900;445,48;604100;1003,85;;;;
18-06-2020 16:40;734700;1438,51;150200;206,58;1241700;118,11;496000;445,3;542800;1003,77;;;;
18-06-2020 16:35;693800;1438,08;273900;206,44;1173200;118;387200;444,87;1026400;1002,7;;;;
18-06-2020 16:30;555900;1437,66;197800;206,9;573900;118,12;227800;444,84;616100;1005,83;;;;
18-06-2020 16:25;517000;1435,97;101100;206,49;977200;118,19;207000;444,04;542500;1005,96;;;;
18-06-2020 16:20;463500;1441,87;210400;207;786500;118,27;289500;443,89;664000;1007,68;;;;
18-06-2020 16:15;637800;1443,62;178400;206,03;842200;118,41;346200;443,85;668300;1005,17;;;;
18-06-2020 16:10;689500;1446,14;240000;205,26;694300;118,44;454400;445,4;491700;1011,69;;;;
18-06-2020 16:05;600400;1441,93;303800;203,97;1007800;118,31;302000;445;1276500;1012,22;;;;
18-06-2020 16:00;319500;1441,76;222000;203,78;654300;118,27;652300;444;739000;1008,89;;;;
18-06-2020 15:55;434300;1442,65;142700;204,04;668000;118,43;511700;443,68;618400;1010,3;;;;
18-06-2020 15:50;581500;1446,05;165000;204,72;561100;118,11;399700;446,45;1174600;1011,57;;;;
18-06-2020 15:45;796000;1447,44;205500;204,6;488100;118,04;276000;448,49;1113700;1013,84;;;;
18-06-2020 15:40;1001700;1445,68;345500;204,36;564600;118,08;569400;449,79;1437800;1014,6;;;;
18-06-2020 15:35;597100;1448,74;239800;203,73;436500;117,85;1395900;451,46;5961100;1019,16;;;;
17-06-2020 22:05;16500;1459,99;12100;207,75;9600;119;14300;448,05;17400;991,79;;;;
17-06-2020 22:00;2630700;1452,67;553200;206,14;2607800;117,93;1966900;447,77;2372100;991,38;;;;
17-06-2020 21:55;1415700;1452,66;326500;206,24;2949200;117,91;1542600;448,15;804500;991,89;;;;
17-06-2020 21:50;1153700;1447,32;280100;205,94;2846600;117,61;720300;446,13;1378600;990,08;;;;
17-06-2020 21:45;1678600;1448,91;273600;206,07;3191900;117,61;951500;446,3;505600;991;;;;
17-06-2020 21:40;854400;1453,23;211200;206,64;2663900;117,83;681300;446,82;856000;992,5;;;;
17-06-2020 21:35;1022100;1453,09;327300;206,62;3263400;118,01;666700;447,04;872400;991,95;;;;
17-06-2020 21:30;774400;1452,1;246200;206,49;2899800;117,95;709900;446,87;702000;988,34;;;;
17-06-2020 21:25;1080200;1451,71;178700;206,67;2085700;117,95;712000;446,72;623800;988,79;;;;
17-06-2020 21:20;791300;1454,6;194300;207,31;2364000;118,06;530200;448,39;705800;990,79;;;;
17-06-2020 21:15;793300;1454,98;134700;207,11;1828500;118,06;459200;448,87;549000;991,43;;;;
17-06-2020 21:10;322300;1455,38;124000;207,29;1871400;118,13;538100;448,82;506000;992,9;;;;
17-06-2020 21:05;1060600;1457,43;152900;207,34;2714600;118,18;527600;448,99;737900;993,23;;;;
17-06-2020 21:00;431900;1458,18;125900;207,55;1523800;118,26;683100;448,79;596300;990,63;;;;
17-06-2020 20:55;316200;1459,99;115800;208,07;1314200;118,36;437700;449,32;609800;994,75;;;;
17-06-2020 20:50;240300;1459,65;122100;208,17;1099300;118,44;490800;449,24;323800;997,78;;;;
17-06-2020 20:45;488100;1460,63;115800;207,82;1400500;118,46;756700;449,73;707400;997,15;;;;
17-06-2020 20:40;227600;1460,84;67600;207,58;901200;118,43;1100500;450,31;515700;995,15;;;;
17-06-2020 20:35;172600;1460,77;72500;207,33;1452500;118,47;394700;449,26;643300;996,5;;;;
17-06-2020 20:30;343000;1461,22;84000;207,67;1224100;118,56;819100;449,17;973100;994,13;;;;
17-06-2020 20:25;279200;1460,3;79200;207,65;976700;118,5;520000;448,41;913700;993,25;;;;
17-06-2020 20:20;323800;1459,73;83200;207,85;1360600;118,43;338100;447,9;565300;992,67;;;;
17-06-2020 20:15;625900;1459,88;87200;207,95;979900;118,62;190900;448,97;608800;992,78;;;;
17-06-2020 20:10;409200;1460,32;59600;208,14;1086000;118,69;334500;448,84;515200;995,36;;;;
17-06-2020 20:05;514600;1459,66;112400;207,83;1434100;118,49;387900;448,87;759100;996,33;;;;
17-06-2020 20:00;401700;1458,81;82900;208,05;1304000;118,73;392900;448,56;561500;998,22;;;;
17-06-2020 19:55;462000;1461,19;85300;208,47;950500;118,76;249400;449,05;858700;997,76;;;;
17-06-2020 19:50;382400;1462,45;85600;208,56;1017800;118,77;1293200;448,99;622700;1000,95;;;;
17-06-2020 19:45;375900;1462,43;115400;208,5;876000;118,67;211100;449,81;1104900;1001,2;;;;
17-06-2020 19:40;630400;1460,52;70700;208,45;1022500;118,79;241900;449,2;766700;1001,35;;;;
17-06-2020 19:35;149200;1461,71;82200;208;729200;118,71;213300;449,5;593700;1000,85;;;;
17-06-2020 19:30;370000;1460,91;102300;207,82;813100;118,66;369000;449,56;706900;1003,17;;;;
17-06-2020 19:25;372500;1461,05;92200;207,58;1085700;118,69;185400;449,53;1368500;1004,33;;;;
17-06-2020 19:20;223600;1460,21;53600;207,41;1211000;118,71;232900;449,32;1017100;1002,32;;;;
17-06-2020 19:15;382600;1459,68;78000;207,45;919500;118,79;231300;449,24;565500;1001,25;;;;
17-06-2020 19:10;330800;1459,65;184700;207,35;846700;118,85;188800;449,21;562100;1000,36;;;;
17-06-2020 19:05;173500;1459,63;89600;207,1;1137200;118,65;358900;449,46;5436600;1001,92;;;;
17-06-2020 19:00;216900;1459,98;63700;206,89;745400;118,64;145300;449,4;5676200;1000;;;;
17-06-2020 18:55;258300;1460,4;58200;206,8;699100;118,7;267600;449,55;1071500;998,23;;;;
17-06-2020 18:50;343400;1459,1;67500;206,86;1133800;118,73;325600;448,77;450800;997,84;;;;
17-06-2020 18:45;217300;1460,1;79400;207,21;1222500;118,84;278900;448,46;293800;996,52;;;;
17-06-2020 18:40;211900;1459;76900;207,27;1251200;118,86;602400;449;308000;996,16;;;;
17-06-2020 18:35;801600;1458,84;184100;207,14;2517200;118,87;425800;448,89;432200;996;;;;
17-06-2020 18:30;1094800;1456;152700;206,82;1578600;118,55;351800;448,2;345500;994,42;;;;
17-06-2020 18:25;410800;1453,33;145900;206,76;981400;118,52;368000;447,65;345000;996,37;;;;
17-06-2020 18:20;453700;1452;72300;207,17;1067800;118,58;325700;448;232800;995,89;;;;
17-06-2020 18:15;358800;1452,19;83200;207,57;914900;118,55;336000;448,25;199000;996,38;;;;
17-06-2020 18:10;220400;1451,51;58300;207,93;1003400;118,65;373800;448,18;262600;997,2;;;;
17-06-2020 18:05;240700;1452;50200;207,85;445500;118,7;221700;448,55;358200;998,23;;;;
17-06-2020 18:00;424100;1452,55;89300;208,09;1187300;118,7;396200;448,47;625800;997,48;;;;
17-06-2020 17:55;477800;1448,6;107100;207,68;991400;118,58;251200;448,27;540400;996,47;;;;
17-06-2020 17:50;543500;1448,79;159600;207,99;1178600;118,7;339800;447,49;785000;994,97;;;;
17-06-2020 17:45;462400;1451,49;80900;207,76;705900;118,66;296000;448;1114300;998;;;;
17-06-2020 17:40;259800;1450,24;134900;206,89;751100;118,65;370900;448,5;1554200;997,88;;;;
17-06-2020 17:35;479400;1449,71;166600;206,75;1549100;118,6;991500;447,9;939000;994,68;;;;
17-06-2020 17:30;377800;1450,09;102900;206,56;1867500;118,46;372000;447;2105400;994,88;;;;
17-06-2020 17:25;524200;1448,04;153800;206,48;1297900;118,27;334100;445,98;776200;993,46;;;;
17-06-2020 17:20;749800;1448,95;183600;206,83;1026100;118,46;449500;446,37;594500;991,2;;;;
17-06-2020 17:15;1021000;1448,79;137500;207,33;1164500;118,67;1839100;446,85;976600;994;;;;
17-06-2020 17:10;792700;1448,82;148700;207,39;1618900;118,63;878600;446,42;483200;993,37;;;;
17-06-2020 17:05;613000;1447,31;103100;207,51;1280000;118,59;491900;446,18;812100;993,4;;;;
17-06-2020 17:00;435600;1448,49;156600;207,73;1094900;118,7;525200;445,78;546500;994;;;;
17-06-2020 16:55;385000;1447,89;98000;207,75;1440600;118,82;422600;445,92;968100;994,82;;;;
17-06-2020 16:50;337300;1445,07;139800;206,89;1023300;118,72;321500;444,8;732400;991,46;;;;
17-06-2020 16:45;403100;1444,91;149600;207,1;897500;118,79;442100;444,97;928100;990,63;;;;
17-06-2020 16:40;623600;1441,83;159100;206,98;873200;118,87;621500;444,33;461800;989,17;;;;
17-06-2020 16:35;740400;1439,18;169500;206,59;1202600;118,87;333400;442,39;663800;988,67;;;;
17-06-2020 16:30;704600;1438,36;210300;205,93;561100;118,57;523500;442,6;590700;988,31;;;;
17-06-2020 16:25;929100;1438,85;212600;206;972700;118,77;347000;441,58;882100;985,77;;;;
17-06-2020 16:20;551200;1437,98;329100;206,18;1211200;118,67;534900;442,45;761600;987,5;;;;
17-06-2020 16:15;552000;1443,54;171200;206,83;896200;118,79;489100;444,18;780600;991,43;;;;
17-06-2020 16:10;915500;1442,85;173000;207,72;1022400;118,94;485200;443,85;814100;989,37;;;;
17-06-2020 16:05;572400;1443,1;168000;207,18;846100;118,51;528400;443,37;632900;986,1;;;;
17-06-2020 16:00;761200;1447,15;175300;207,64;607400;118,18;538600;445,38;762000;991,2;;;;
17-06-2020 15:55;904600;1448,56;133100;209,2;896800;118,97;509100;443,85;984100;994,61;;;;
17-06-2020 15:50;1150900;1452,45;126400;209,66;946700;118,88;1230800;444,43;1377900;995,5;;;;
17-06-2020 15:45;418800;1452,45;187700;209,41;556400;118,65;1147000;444,92;1000800;992,9;;;;
17-06-2020 15:40;896400;1448,4;180100;208,99;576300;118,46;650300;444;893400;990,87;;;;
17-06-2020 15:35;590900;1448,74;209500;210,34;557200;118,66;660100;443,49;957200;992,15;;;;
16-06-2020 22:05;13600;1449,99;31300;209,95;35500;118,86;25900;436,4;11800;982,15;;;;
16-06-2020 22:00;2151000;1448,27;944400;209,8;6312200;118,2;1874600;436,3;1707300;982,19;;;;
16-06-2020 21:55;1034400;1444,94;1377800;208,68;3732500;117,64;1051400;435,65;1250200;980,35;;;;
16-06-2020 21:50;898400;1443,77;551600;208,47;2626300;117,66;718200;434,76;744800;978,99;;;;
16-06-2020 21:45;669000;1443,57;464300;208,22;2826200;117,41;681200;434,61;528300;979,96;;;;
16-06-2020 21:40;918300;1444,19;445800;208,38;1733200;117,78;414800;434,05;610100;980,99;;;;
16-06-2020 21:35;740700;1447,87;521000;209,16;2485600;117,89;609300;434,6;851700;981,82;;;;
16-06-2020 21:30;575200;1445,98;381800;209,5;2194100;117,63;475900;434,2;812900;980,53;;;;
16-06-2020 21:25;498900;1443,56;497600;209,52;1923000;117,43;489300;433,02;1119200;978,68;;;;
16-06-2020 21:20;749800;1439,55;627700;208,87;3294400;117,31;540200;432,59;1817300;974,95;;;;
16-06-2020 21:15;621100;1445,72;315800;209,7;2498900;117,75;269600;433,74;535400;978,5;;;;
16-06-2020 21:10;611100;1441,52;309800;209,55;1979900;117,79;465800;433,26;309400;978,22;;;;
16-06-2020 21:05;575800;1444,97;368000;210,03;1739400;118,03;316700;434,93;988100;982,44;;;;
16-06-2020 21:00;438500;1446,19;209000;210,57;1148200;118,06;309400;434,84;711700;983,09;;;;
16-06-2020 20:55;277800;1446,47;245300;210,73;921600;118,01;297200;434,83;700600;982,81;;;;
16-06-2020 20:50;378000;1446,84;200700;210,93;868500;118,04;808500;435,45;646000;985,06;;;;
16-06-2020 20:45;474300;1445,73;163200;211,51;1145800;118,07;356600;434,58;510200;982,42;;;;
16-06-2020 20:40;437000;1445,72;177800;211,6;1236800;118,15;477700;435,14;387200;982;;;;
16-06-2020 20:35;791600;1445,25;275700;211,65;1572300;118,1;553200;434,83;576900;982,35;;;;
16-06-2020 20:30;308600;1444,76;162500;211,34;1037400;117,91;460100;434,87;707400;984,81;;;;
16-06-2020 20:25;1065100;1444,28;267000;210,69;2032500;117,98;679200;434,6;862800;983,63;;;;
16-06-2020 20:20;697600;1447,93;227800;211,59;1129700;118,14;468000;435,74;1246700;987,11;;;;
16-06-2020 20:15;660000;1447,83;184400;211,62;1255800;118,12;288300;435,75;1220500;984,2;;;;
16-06-2020 20:10;723100;1445,7;153800;210,7;1266400;117,97;420300;435,21;445200;984,74;;;;
16-06-2020 20:05;848300;1447,1;190000;210,34;1557500;118,01;439100;435,78;613100;985,5;;;;
16-06-2020 20:00;729100;1445,48;156700;209,89;991100;117,85;414900;435,39;580000;982,3;;;;
16-06-2020 19:55;525100;1444,34;150500;209,67;1440300;117,89;579700;435,03;697600;982,46;;;;
16-06-2020 19:50;495700;1448,99;105700;210,35;970400;117,97;302800;435,82;374500;990,48;;;;
16-06-2020 19:45;946600;1449,44;141900;210,62;569800;118,06;396600;435,84;421900;989,24;;;;
16-06-2020 19:40;627100;1445,82;135600;210,19;1066500;118,06;261300;434,94;472200;988;;;;
16-06-2020 19:35;756300;1445,14;117700;210,41;1579500;118,12;471100;435,01;887200;988,41;;;;
16-06-2020 19:30;270500;1446,49;149900;211,09;1150000;118,25;420900;435,07;655600;992,63;;;;
16-06-2020 19:25;763700;1446,99;128400;211,06;1108100;118,38;344500;435,56;634700;994,83;;;;
16-06-2020 19:20;932600;1445,67;158900;211,36;952000;118,37;290900;435,34;1578500;994,74;;;;
16-06-2020 19:15;174700;1444,05;237300;211,11;1245100;118,33;359000;434,61;1237700;992,88;;;;
16-06-2020 19:10;233900;1445,3;215300;211,03;1202500;118,22;432000;434,79;567400;988,44;;;;
16-06-2020 19:05;591900;1445,5;193200;210,45;970200;118,19;423300;434,25;471300;984,92;;;;
16-06-2020 19:00;854500;1445,86;182500;210,57;812400;118,13;552000;434,67;474400;984,88;;;;
16-06-2020 18:55;541400;1446,72;135900;210,33;668300;118,04;284700;435,04;366400;982,95;;;;
16-06-2020 18:50;357200;1446,39;199400;210,81;1078000;117,93;614400;434,93;608800;984,04;;;;
16-06-2020 18:45;385800;1447,7;178300;211,16;1093600;118,12;313900;434,7;646300;986,7;;;;
16-06-2020 18:40;348200;1446,86;262600;210,62;794100;118,11;318500;434,4;818600;983,97;;;;
16-06-2020 18:35;208200;1447,15;225100;210,26;1146700;117,68;222400;433,5;370200;976,79;;;;
16-06-2020 18:30;445100;1444,45;232500;209,44;1218700;117,47;221200;432,53;476900;977,5;;;;
16-06-2020 18:25;500900;1441,34;371200;209,04;1062800;117,41;216400;432,27;348400;971,97;;;;
16-06-2020 18:20;489700;1441,05;252900;208,53;933600;117,4;216800;432,23;386800;975,66;;;;
16-06-2020 18:15;630000;1442,32;198500;208,1;1516100;117,45;275400;432,02;544200;975,46;;;;
16-06-2020 18:10;777800;1441,34;229300;207,61;1336500;117,36;363500;430,65;388000;971;;;;
16-06-2020 18:05;985200;1442,11;195300;207,7;1283900;117,43;410100;431,88;555100;971,65;;;;
16-06-2020 18:00;1051500;1445,2;211900;207,77;1249400;117,6;346100;432,76;418500;975,36;;;;
16-06-2020 17:55;591500;1446,44;188900;208,35;1076400;117,84;352800;433,8;412300;977;;;;
16-06-2020 17:50;388500;1446,83;174500;208,5;1241900;118,14;296700;434,39;499100;978,74;;;;
16-06-2020 17:45;393300;1444,8;169800;207,66;1147500;118,02;228400;433,63;447200;979,22;;;;
16-06-2020 17:40;432300;1445,97;205900;207,58;1156300;118,01;287600;433,1;716600;976,43;;;;
16-06-2020 17:35;651200;1445;194000;208,13;1361800;118,06;286200;433,08;513600;978,33;;;;
16-06-2020 17:30;1456700;1444,55;171000;208,08;917100;118,06;624500;433,52;1394900;980,71;;;;
16-06-2020 17:25;401300;1445,12;198400;208,21;1120600;118,09;300800;434,46;631100;984,43;;;;
16-06-2020 17:20;269000;1444,13;191500;207,81;1005300;117,94;455400;433,34;822900;980,92;;;;
16-06-2020 17:15;197400;1442;212100;207,29;1198000;117,76;273100;432,57;749700;977;;;;
16-06-2020 17:10;234200;1442,28;256800;207,32;1109900;117,75;381600;433,4;684100;979,49;;;;
16-06-2020 17:05;843000;1437,98;269900;207;1505000;117,52;592800;431,34;726100;976,99;;;;
16-06-2020 17:00;1643800;1433,04;394400;205,6;1313300;117,41;552900;430,51;1330700;972,23;;;;
16-06-2020 16:55;1204000;1441,3;327800;207,22;1752900;117,97;507800;431,7;1042100;981,6;;;;
16-06-2020 16:50;1080400;1448,19;195500;209,62;1043000;118,55;409400;434,45;837500;991;;;;
16-06-2020 16:45;631200;1448,6;463600;209,68;1125900;118,76;241100;432,02;480400;987,87;;;;
16-06-2020 16:40;1470100;1453,65;232200;211,19;1471700;118,61;467600;434,06;771300;994,97;;;;
16-06-2020 16:35;718600;1456,38;200400;212,79;1145000;118,58;587500;434,14;1385200;991,17;;;;
16-06-2020 16:30;819100;1455,5;176000;212,78;949300;118,56;972600;432,72;1791600;987,95;;;;
